PGA,PGD_h,PGD_v
0.178230353894819,9.07853054374377,2.45997569529307
0.390000826597733,26.8316027735519,4.90336326030803
0.172684751656943,37.5000198953524,7.32278169994767
1.15407644452901,43.2326731880927,7.97638442483343
0.308537165358446,26.2827404811401,4.85577189562316
0.237278142948166,30.0203436308324,5.26341579015391
0.18341501011174,17.0974846795296,3.61774069641568
0.363099519682367,24.5328862509496,4.6860996391366
0.464963569589656,32.8777600699253,5.564050855955
1.29579790313968,33.8206812647187,5.70626855635593
0.305044020411465,39.500337451557,7.61612532294623
0.572186568491182,27.9488311564124,5.03878070391777
0.270616336036941,27.033351262801,4.92105692827737
0.65169112057064,34.8519029919111,5.87291964136103
0.362152917606106,33.2657903585067,6.78464193033917
0.246397541853114,23.1987484426642,4.52586974201095
0.25475157102924,20.823375844335,4.98101979693244
0.168370896292727,27.0405728644487,4.92177579975626
0.377685289959545,40.5618278555669,7.67666151055758
0.252966896808228,49.4733096450569,9.15328718332242
0.527613276952652,42.2484356973134,7.84757079796414
0.255332121895452,14.6073941804314,3.85105677867345
0.359842990230849,64.5586919388628,12.2221224527166
0.481223233459991,39.6006898953713,7.62283486534519
0.480984949899625,24.522236331997,4.6849733606344
0.401850349579088,24.1591608945004,4.64533700125491
0.200439901039861,25.3669675401141,4.76944387795934
0.422427799029222,42.0229977048832,7.80585922697056
0.203325548964383,28.0690987620177,5.95034561324377
0.142383385436839,26.1443688727942,4.84296216985812
0.635162757728222,41.5771806772957,7.74534233265233
0.1938033431515,19.6714117091022,4.83383991903217
0.133983509991264,23.9149182342226,4.61903036448253
0.245728416716588,22.4638449608932,4.42510117966084
0.110600322450969,7.28994548382532,1.8194932971964
0.601355535352426,42.5991401840983,7.89104784267868
0.257586575491638,26.6548323893415,4.8869202053351
0.203960803419947,21.0018660615887,4.1753802694205
0.853555526639478,42.6394861675181,7.89619411074288
0.188976384199501,16.7025241363162,4.29640706109931
0.178935042653417,29.0047401429114,6.114573784357
0.162338799801469,16.953969282641,3.59550091975819
0.277014174826563,38.2436065284302,7.44698031608037
0.537514165978759,39.2711826066228,7.59730426180451
0.330710805043281,30.3197241618766,5.29748049907686
0.1666583236111,18.0513490189109,3.74752255481277
0.203736134718428,23.6424835024907,5.3827601841654
0.230908059149985,21.1228274803117,4.20304061325833
0.377777159654894,41.5029835004782,7.73910201037966
0.478316229177012,43.7845409420065,8.04614309589885
0.111072365937214,0.160071906752902,0.0774062446558181
0.189147163232661,32.8568740613727,6.72112636955006
0.225190758717289,20.5843650185117,4.95210303278154
0.152947077470345,8.11142524834446,2.23911408392831
0.21692527084114,24.4036385187798,4.67314231776905
0.681968087532961,27.386402756282,4.95840944958857
0.441597362308553,32.3661098618252,6.64062252535096
0.330582188434524,26.1371568108271,5.7420163293761
0.166106030549524,21.3346653260278,4.24574259346374
0.302707931928026,13.5423212892978,3.04116646424632
0.413098633837089,36.285787445995,7.16566510571387
0.215808979030212,5.86748040325713,1.44180332521828
0.437490097456669,38.9981896414732,7.56757882902367
0.247632924688997,29.0213064312156,6.11710888858809
0.416502084478639,42.6049992215624,7.89178647754515
0.274071463297974,28.2691106567838,5.08119564678335
0.0919844505350556,18.8696490668975,3.84260672418206
0.32701108803097,32.1834019324319,5.46116265642169
0.367359929571824,16.7885106710698,3.56950843979608
1.19776165586565,39.6507782410069,6.78626214218637
0.19976256032006,33.1811194767319,6.77096039532038
0.14868185220875,35.731705161607,7.10871532800866
0.27262554670855,23.9891858047021,4.62748458914983
0.262633879181259,24.7651717111765,4.71137469308705
0.110719809803368,1.70352009827793,0.522049698498901
0.369122736187033,21.491510088098,4.2731780829535
0.292603290660684,22.9372804768591,4.49235158753041
0.442499717683617,36.0433849455847,7.13963478583859
0.233987725283472,34.4112337952512,6.94892685419747
0.367856597556985,14.5067618290075,3.21083749647248
0.238413149453402,21.5921495692398,4.28995663750308
0.481723523860142,33.0930889320219,5.59563480785516
0.143106838202885,18.0305229216131,3.74495457210374
0.233446596601702,39.1176648433864,7.58173850137616
0.465720506931826,41.0847803310407,7.70469932554931
0.43662824760373,35.7403616121064,6.02413268434739
0.250652604247799,36.8222485799254,7.23131831493587
0.395549920022512,32.5223068542934,6.66735784126723
0.287603522915669,24.862876272166,4.72310141231118
0.127595127221348,20.9576945326157,4.99711383796751
0.355191446622015,32.8514885221526,6.72029310358801
0.387619542385584,38.1607803264971,7.43036785599517
0.143316246928438,35.4545985206084,7.08134982298039
0.198893587753968,59.2966338784192,11.507981031042
0.249905439280049,24.4910121644782,5.55492913439936
0.342403574369287,40.5459798222011,7.67582184299713
0.495259853036946,26.0023552714381,4.82885345758829
0.169905100490931,8.56921511486501,2.18077682586252
0.15124709917152,15.949386244586,3.44877848089922
0.184958003420765,26.3184695211166,6.15052324498335
0.229577888624158,34.5772188942367,6.9728221115214
0.181129439876649,22.2559925049784,4.39522796119941
0.3370476653461,27.2372370693059,4.94115666301838
0.15579818324665,16.3123697724211,4.21169034519076
0.498216598771688,29.1267159646638,5.15999094907682
0.304074228253579,34.7556741229546,6.99564662110323
0.598123488842419,30.326927008024,5.29833421230845
0.214642853123616,33.5399942960473,6.82491829644382
0.205702541388152,30.2947768159719,6.30903705249833
0.266466208090851,20.9174079900974,4.15746938267072
0.165993098848035,32.0630113654483,7.03879392829074
